TIME,EWF,EIWP,EOWP,EEWT,ELWT,CAT,EAT,ERP,SAET,CRP,SCT,CWF,COWP,CEWT,CLWT,IGVP,OTP,DOP,OTT,PTPT,RUNTIME
2020-07-21,-1.4,0,7.1,9.8,10.8,0,0.1,-46.2,10.8,-23.4,20.8,25.3,23.8,22.1,22.6,0,-46.2,-47.6,62.6,560.9178164,0
2020-07-21,-1.4,0,-10.9,9.8,10.8,0,0,-46.2,10.8,-23.4,20.7,25.3,23.8,22.1,22.5,0,-46.2,-47.6,63.1,561.9676065,0
2020-07-21,-1.4,0,10.2,9.7,10.8,0,0.1,-46.2,10.8,-23.4,20.7,25.3,23.8,22.1,22.5,0,-46.2,-47.6,63.2,562.5974805,0
2020-07-21,-0.7,0,-1.3,9.8,10.8,0,0.1,-46.2,10.7,-23.4,20.8,25.3,23.8,22,22.5,0,-46.9,-47.6,62.4,563.1373725,0
2020-07-21,-0.7,0,8.3,9.8,10.8,0,0.1,-46.9,10.7,-23.4,20.8,25.3,23.8,22,22.4,0,-46.9,-47.6,61.5,564.2471506,0
2020-07-21,-0.7,0,8.2,9.8,10.8,0,0.1,-46.9,10.7,-22.8,21.1,25.2,23.9,22.1,22.4,0,-46.9,-47.6,60.5,564.7870426,0
2020-07-21,-0.7,0,-2.6,9.9,10.8,0,0.1,-46.2,10.7,-22.1,21.2,25.2,24.2,22.1,22.5,0,-46.9,-47.6,59.8,565.3269346,0
2020-07-21,-1.4,0,10.2,9.9,10.8,0,0.1,-46.2,10.8,-22.1,21.3,25.3,24.3,22.1,22.6,0,-46.2,-47.6,60.5,566.4067187,0
2020-07-21,-1.4,0,6.2,10,10.8,0,0.1,-46.2,10.8,-21.4,21.5,25.2,24.5,22.2,22.6,0,-46.2,-47.6,61.9,566.9466107,0
2020-07-21,-1.4,0,-2.4,10.1,10.9,0,0.1,-46.2,10.9,-20.7,21.8,25.2,24.6,22.2,22.7,0,-46.2,-47.6,62.6,567.4565087,0
2020-07-21,-0.7,0,10.3,10.3,11,0,0.1,-46.2,11,-20,22.1,25.2,25.1,22.3,22.8,0,-46.2,-46.9,63.4,568.5062987,0
2020-07-21,-0.7,0,10.3,10.4,11.1,0,0.1,-46.2,11.1,-18.6,22.4,25.2,25.6,22.4,23,0,-46.2,-46.9,62.1,569.0161968,0
2020-07-21,-1.4,0,5.9,10.8,11.2,0,0,-45.5,11.3,-17.9,22.7,25.3,25.8,22.6,23.1,0,-44.8,-46.2,60.6,569.5260948,0
2020-07-21,-1.4,0,-0.7,10.9,11.3,0,0,-44.8,11.4,-17.2,23,25.3,25.9,22.7,23.2,0,-44.8,-46.2,59.8,570.0359928,0
2020-07-21,-2.1,0,-4.3,11,11.5,0,0,-44.8,11.6,-16.5,23.2,25.3,26,22.8,23.4,0,-44.1,-46.2,59.8,570.5158968,0
2020-07-21,-1.4,0,9.2,11.2,11.7,0,0,-44.1,11.8,-16.5,23.3,25.3,25.9,22.9,23.5,0,-43.4,-44.8,60.7,571.5356929,0
2020-07-21,-1.4,0,10.8,11.3,11.8,0,0,-44.1,11.9,-16.5,23.3,25.3,25.9,23,23.6,0,-43.4,-44.8,62.3,572.0155969,0
2020-07-21,-1.4,0,5.2,11.1,12.1,0,0.1,-44.1,11.9,-16.5,23.2,25.3,25.8,23.1,23.7,0,-43.4,-44.8,63.2,572.5254949,0
2020-07-21,-1.4,0,-2.6,10.9,12.1,0,0.1,-44.1,12,-16.5,23.3,25.3,25.9,23.2,23.8,0,-43.4,-44.8,63.3,573.0353929,0
2020-07-21,-2.1,0,7.8,10.9,12.1,0,0.2,-44.1,11.9,-16.5,23.2,25.4,25.8,23.2,23.8,0,-43.4,-45.5,61.8,574.115177,0
2020-07-22,-2.1,0,7.1,10.8,12.1,0,0.2,-44.1,11.9,-16.5,23.2,25.8,25.7,23.3,23.9,0,-43.4,-45.5,60.5,574.595081,0
2020-07-22,-2.1,0,-4.5,10.8,11.9,0,0.2,-44.1,11.8,-16.5,23.2,25.9,25.7,23.3,23.9,0,-43.4,-45.5,60,575.134973,0
2020-07-22,-1.4,0,10.2,10.7,11.9,0,0.2,-44.1,11.8,-16.5,23.2,25.9,25.4,23.4,24.1,0,-44.1,-45.5,61.8,576.184763,0
2020-07-22,-2.1,0,-2.7,10.7,11.9,0,0.1,-44.1,11.7,-16.5,23.2,25.9,25.3,23.4,24.1,0,-44.1,-46.2,63.3,576.7546491,0
2020-07-22,-2.1,0,8.4,10.7,11.8,0,0.1,-44.8,11.7,-16.5,23.1,25.9,25.1,23.4,24.1,0,-44.1,-46.2,63.3,577.7744451,0
2020-07-22,-2.1,0,-1.9,10.7,11.8,0,0.2,-44.8,11.7,-17.2,22.9,25.9,25.1,23.4,24.1,0,-44.1,-46.2,62.9,578.3143371,0
2020-07-22,-2.1,0,10.1,10.5,11.7,0,0.1,-44.8,11.6,-17.9,22.9,25.9,24.9,23.4,24.1,0,-44.1,-46.2,62.1,579.4241152,0
2020-07-22,-1.4,0,0.1,10.4,11.7,0,0.2,-44.8,11.5,-17.9,22.9,25.9,25,23.4,24.1,0,-44.8,-46.2,61.1,579.9640072,0
2020-07-22,-1.4,0,8.7,10.4,11.7,0,0.2,-44.8,11.5,-17.9,22.9,25.9,25.3,23.5,24.1,0,-44.8,-46.2,59.8,581.0737852,0
2020-07-22,-1.4,0,6.7,10.5,11.6,0,0.1,-44.8,11.4,-17.2,23.1,25.9,25.4,23.5,24.1,0,-44.8,-46.2,59.8,581.5836833,0
2020-07-22,-1.4,0,-3.3,10.5,11.6,0,0.2,-44.8,11.5,-16.5,23.2,25.9,26,23.5,24.2,0,-44.8,-46.2,61,582.6334733,0
2020-07-22,-1.4,0,10.8,10.1,11.6,0,0.1,-45.5,11.4,-16.5,23.3,25.9,26.4,23.6,24.2,0,-44.8,-46.2,62.3,583.1733653,0
2020-07-22,-1.4,0,7.1,10,11.5,0,0.2,-45.5,11.3,-15.9,23.5,25.9,26.7,23.8,24.3,0,-45.5,-46.9,63.3,583.7132573,0
2020-07-22,-1.4,0,-1.7,10.1,11.4,0,0.2,-45.5,11.2,-15.2,23.8,25.9,27.1,23.8,24.5,0,-45.5,-46.9,63.4,584.2231554,0
2020-07-22,-2.1,0,2.9,10.2,11.3,0,0.2,-45.5,11.1,-15.2,23.8,25.9,27.3,23.9,24.7,0,-44.8,-46.9,61.4,585.2729454,0
2020-07-22,-2.1,0,10.9,10.2,11.3,0,0.2,-45.5,11.1,-15.2,23.9,25.9,27.6,24.1,24.8,0,-44.8,-46.9,60.2,585.7828434,0
2020-07-22,-2.1,0,3.6,10.2,11.3,0,0.2,-45.5,11.1,-14.5,24.1,25.9,27.8,24.2,25,0,-44.8,-46.9,60.3,586.2627475,0
2020-07-22,-2.1,0,-3.8,10.1,11.3,0,0.2,-45.5,11.1,-13.8,24.2,25.9,27.9,24.2,25.1,0,-44.8,-46.9,61.4,586.7126575,0
2020-07-22,-2.1,0,9.2,10,11.3,0,0.2,-45.5,11.1,-13.8,24.3,26.4,28.1,24.3,25.3,0,-44.8,-46.9,62.8,587.7924415,0
2020-07-22,-1.4,0,10.4,10,11.2,0,0.2,-45.5,11.1,-13.1,24.5,26.4,27.9,24.4,25.4,0,-45.5,-46.9,63.4,588.2723455,0
2020-07-22,-1.4,0,6.5,10,11.2,0,0.2,-46.2,11.1,-13.1,24.7,26.4,27.7,24.6,25.4,0,-45.5,-46.9,62.3,588.7522496,0
2020-07-22,-1.4,0,-1.3,9.9,11.2,0,0.2,-46.2,11.1,-13.1,24.6,26.4,27.3,24.6,25.6,0,-45.5,-46.9,61.1,589.2921416,0
2020-07-22,-0.7,0,1.4,9.7,11.1,0,0.1,-46.2,11,-13.1,24.3,26.6,26.9,24.6,25.6,0,-46.2,-46.9,60,590.3719256,0
2020-07-22,-1.4,0,9.4,9.6,11.1,0,0.2,-46.2,10.8,-14.5,24,26.9,26.4,24.6,25.4,0,-46.2,-47.6,59.8,590.9118176,0
2020-07-23,-1.4,0,-2.1,9.4,10.9,0,0.2,-46.2,10.7,-15.2,23.5,26.9,26.1,24.6,25.4,0,-46.9,-48.3,59.8,591.5116977,0
2020-07-23,-2.1,0,10.1,9.2,10.8,0,0.2,-46.9,10.6,-16.5,23.2,26.9,25.8,24.6,25.3,0,-46.9,-49,60.2,592.6514697,0
2020-07-23,-2.1,0,-1.9,9,10.7,0,0.2,-47.6,10.4,-17.9,22.9,26.9,25.7,24.4,25.2,0,-46.9,-49,60.5,593.2213557,0
2020-07-23,-2.1,0,8.9,9.1,10.4,0,0.2,-47.6,10.3,-17.9,22.6,26.9,25.4,24.3,25.1,0,-47.6,-49.6,60.9,594.3311338,0
2020-07-23,-2.1,0,-4.4,9.3,10.4,0,0.1,-47.6,10.3,-18.6,22.3,26.9,25.2,24.2,25,0,-47.6,-49.6,61.2,594.8710258,0
2020-07-23,-1.4,0,9,9.4,10.3,0,0,-47.6,10.3,-19.3,22.1,26.9,25.1,24.1,24.8,0,-47.6,-49,60.9,596.0107978,0
2020-07-23,-1.4,0,-11.9,9.3,10.4,0,0.1,-47.6,10.4,-20,21.9,26.9,24.9,23.9,24.6,0,-47.6,-49,61.6,596.8506299,0
2020-07-23,-1.4,0,8.7,9.3,10.4,0,0.1,-47.6,10.4,-20,21.8,26.8,24.8,23.8,24.5,0,-47.6,-49,61.9,597.6304739,0
2020-07-23,-1.4,0,-2,9.3,10.4,0,0.1,-47.6,10.3,-20,21.9,26.8,25,23.8,24.4,0,-47.6,-49,62.3,598.2003599,0
2020-07-23,-1.4,0,9.5,9.5,10.4,0,0.1,-47.6,10.4,-19.3,22.2,26.7,25.4,23.8,24.4,0,-47.6,-49,63,599.280144,0
2020-07-23,-1.4,0,7.4,9.7,10.4,0,0,-47.6,10.4,-18.6,22.5,26.7,25.7,23.8,24.4,0,-46.9,-48.3,63.4,599.820036,0
2020-07-23,-1.4,0,-1.3,9.8,10.5,0,0,-47.6,10.6,-17.9,22.8,26.4,25.7,23.8,24.4,0,-46.9,-48.3,62.6,600.359928,0
2020-07-23,-1.4,0,-8.2,9.9,10.7,0,0,-46.9,10.7,-17.2,23.1,26.4,25.8,23.8,24.5,0,-46.9,-48.3,62.4,600.89982,0
2020-07-23,-1.4,0,9.1,10.1,10.8,0,0,-46.2,10.8,-16.5,23.2,26.4,26,23.9,24.5,0,-46.2,-47.6,61.7,601.9196161,0
2020-07-23,-1.4,0,11.2,10.2,10.9,0,0,-46.2,10.9,-16.5,23.3,26.4,26.1,24,24.6,0,-46.2,-47.6,60.4,602.4295141,0
2020-07-23,-0.7,0,10.3,10.3,11,0,0,-46.2,11,-15.9,23.5,26.4,26.3,24.1,24.6,0,-46.2,-46.9,60,602.9694061,0
2020-07-23,-1.4,0,7.4,10.4,11.1,0,0,-45.5,11.2,-15.2,23.8,26.4,26.4,24.1,24.7,0,-45.5,-46.9,61.3,603.4493101,0
2020-07-23,-2.1,0,3.9,10.5,11.2,0,0,-45.5,11.3,-15.2,23.8,26.4,26.4,24.2,24.8,0,-44.8,-46.9,62.3,603.9592082,0
2020-07-23,-1.4,0,-1.7,10.6,11.3,0,0,-45.5,11.4,-15.2,23.8,26.4,26.4,24.2,24.8,0,-44.8,-46.2,63.4,604.4691062,0
2020-07-23,-1.4,0,-10.3,10.8,11.4,0,0,-44.8,11.5,-15.2,23.8,26.4,26.3,24.2,24.9,0,-44.8,-46.2,62.9,605.2189562,0
2020-07-23,-1.4,0,9.6,10.8,11.6,0,0,-44.8,11.6,-15.2,23.7,26.4,26.1,24.2,24.9,0,-44.8,-46.2,61.7,605.9988002,0
2020-07-23,-2.1,0,11.1,10.8,11.7,0,0,-44.8,11.7,-15.2,23.6,26.4,25.9,24.2,24.9,0,-44.1,-46.2,59.8,606.4787043,0
2020-07-23,-2.1,0,7.6,10.7,11.8,0,0.1,-44.8,11.7,-15.2,23.6,26.4,25.8,24.3,24.9,0,-44.1,-46.2,59.8,607.0485903,0
2020-07-23,-1.4,0,-2.7,10.6,11.8,0,0.1,-44.8,11.7,-15.9,23.4,26.4,25.8,24.3,24.9,0,-44.8,-46.2,61.2,607.5584883,0
2020-07-24,-1.4,0,4.5,10.7,11.8,0,0.2,-44.8,11.6,-16.5,23.3,26.4,25.7,24.3,24.8,0,-44.8,-46.2,62.5,608.5782843,0
2020-07-24,-1.4,0,11,10.7,11.7,0,0.1,-44.8,11.7,-16.5,23.2,26.4,25.7,24.2,24.8,0,-44.8,-46.2,63.3,609.1181764,0
2020-07-24,-1.4,0,8,10.7,11.8,0,0.1,-44.8,11.7,-16.5,23.2,26.4,25.7,24.2,24.8,0,-44.8,-46.2,63,609.5980804,0
2020-07-24,-1.4,0,-1.4,10.4,11.8,0,0.1,-44.8,11.7,-17.2,22.9,26.4,25.6,24.2,24.7,0,-44.8,-46.2,62.1,610.1679664,0
2020-07-24,-1.4,0,3,10.4,11.7,0,0.1,-44.8,11.6,-17.9,22.9,26.4,25.4,24.2,24.7,0,-44.8,-46.2,60.4,611.2177564,0
2020-07-24,-2.1,0,10.2,10.3,11.7,0,0.1,-44.8,11.5,-17.9,22.8,26.4,25.3,24.1,24.6,0,-44.8,-46.9,59.8,611.7276545,0
2020-07-24,-1.4,0,3.5,10.3,11.6,0,0.1,-45.5,11.4,-17.9,22.8,26.4,25.3,24.1,24.6,0,-45.5,-46.9,61.1,612.2675465,0
2020-07-24,-1.4,0,-3.4,10.2,11.5,0,0.2,-45.5,11.3,-17.9,22.6,26.4,25.3,24,24.5,0,-45.5,-46.9,62.9,612.8074385,0
2020-07-24,-0.7,0,9.7,10.3,11.4,0,0.1,-45.5,11.3,-17.9,22.7,26.4,25.1,23.9,24.5,0,-46.2,-46.9,63,613.9172166,0
2020-07-24,-0.7,0,10.6,10.3,11.4,0,0.1,-45.5,11.3,-17.9,22.7,26.4,25.3,23.9,24.4,0,-46.2,-46.9,62.8,614.4571086,0
2020-07-24,-0.7,0,5.8,10.3,11.3,0,0.1,-45.5,11.3,-17.9,22.9,26.4,25.4,23.9,24.4,0,-46.2,-46.9,63.3,614.9970006,0
2020-07-24,-0.7,0,-1.4,10.4,11.3,0,0.1,-45.5,11.3,-17.2,22.9,26.4,25.4,23.9,24.4,0,-46.2,-46.9,63.4,615.5068986,0
2020-07-24,-1.4,0,-2.7,10.5,11.4,0,0.1,-45.5,11.4,-17.2,23.1,26.4,25.7,23.9,24.4,0,-45.5,-46.9,62.4,616.5566887,0
2020-07-24,-1.4,0,9.4,10.1,11.4,0,0.1,-45.5,11.4,-17.2,23.1,26.4,25.7,24,24.5,0,-45.5,-46.9,61.6,617.0665867,0
2020-07-24,-0.7,0,10.5,9.9,11.4,0,0.2,-45.5,11.2,-16.5,23.2,26.4,25.8,24.1,24.5,0,-46.2,-46.9,60.3,617.5764847,0
2020-07-24,-1.4,0,5.3,9.8,11.3,0,0.2,-45.5,11.1,-16.5,23.4,26.4,26,24.1,24.6,0,-46.2,-47.6,59.8,618.0863827,0
2020-07-24,-1.4,0,-2.8,9.8,11.1,0,0.2,-46.2,10.9,-15.9,23.5,26.4,26.1,24.2,24.6,0,-46.2,-47.6,60.7,618.6262747,0
2020-07-24,-1.4,0,-0.4,9.8,11.1,0,0.2,-46.2,10.9,-15.9,23.6,26.4,26,24.2,24.6,0,-46.2,-47.6,61.6,619.6760648,0
2020-07-24,-0.7,0,10.8,9.8,11,0,0.2,-46.2,10.9,-15.2,23.7,26.4,25.9,24.2,24.7,0,-46.9,-47.6,61.9,620.2159568,0
2020-07-24,-0.7,0,8.7,9.8,11,0,0.2,-46.2,10.8,-15.2,23.8,26.4,25.8,24.2,24.7,0,-46.9,-47.6,63.1,620.7558488,0
2020-07-24,-1.4,0,3.7,9.7,10.9,0,0.1,-46.2,10.8,-15.2,23.8,26.4,25.7,24.2,24.7,0,-46.9,-48.3,63.3,621.2957409,0
2020-07-24,-1.4,0,-2.7,9.6,10.9,0,0.2,-46.2,10.7,-15.2,23.7,26.4,25.7,24.2,24.8,0,-46.9,-48.3,63.5,621.8356329,0
2020-07-24,-2.1,0,8.7,9.4,10.8,0,0.2,-46.9,10.7,-15.9,23.5,26.4,25.7,24.2,24.8,0,-46.9,-48.3,63,622.9754049,0
2020-07-24,-2.1,0,10.8,9.4,10.8,0,0.2,-46.9,10.6,-15.9,23.4,26.4,25.4,24.2,24.7,0,-46.9,-49,62.5,623.5752849,0
2020-07-25,-1.4,0,3.9,9.4,10.7,0,0.2,-46.9,10.5,-16.5,23.3,26.4,25.4,24.2,24.7,0,-47.6,-49,62,624.115177,0
2020-07-25,-2.1,0,-2.7,9.4,10.7,0,0.2,-46.9,10.4,-16.5,23.3,26.4,25.6,24.2,24.7,0,-47.6,-49.6,61.5,624.685063,0
2020-07-25,-2.1,0,4.9,9.3,10.6,0,0.2,-47.6,10.4,-16.5,23.2,26.4,25.6,24.2,24.6,0,-47.6,-49.6,60.3,625.854829,0
2020-07-25,-2.1,0,10.2,9.3,10.6,0,0.2,-47.6,10.4,-17.2,23,26.4,25.4,24.2,24.6,0,-47.6,-49.6,60.2,626.4247151,0
2020-07-25,-2.1,0,5.4,9.3,10.6,0,0.1,-47.6,10.4,-17.9,22.9,26.4,25.4,24.1,24.6,0,-47.6,-49.6,59.8,626.9646071,0
2020-07-25,-2.1,0,-3.3,9.3,10.5,0,0.1,-47.6,10.4,-17.9,22.7,26.4,25.2,24,24.4,0,-47.6,-49.6,60.4,627.5344931,0
2020-07-25,-1.4,0,9.2,9.3,10.5,0,0.1,-47.6,10.4,-18.6,22.5,26.4,25.1,23.9,24.3,0,-48.3,-49.6,60.9,628.6742651,0
2020-07-25,-1.4,0,6.6,9.3,10.5,0,0.1,-47.6,10.4,-18.6,22.5,26.4,25.1,23.8,24.3,0,-48.3,-49.6,61.7,629.2141572,0
2020-07-25,-1.4,0,-2.4,9.3,10.4,0,0.2,-47.6,10.3,-18.6,22.6,26.4,25.3,23.8,24.2,0,-48.3,-49.6,61.6,629.7540492,0
2020-07-25,-1.4,0,5.3,9.4,10.4,0,0.1,-47.6,10.3,-17.9,22.8,26.4,25.7,23.8,24.3,0,-48.3,-49.6,61.8,630.8038392,0
2020-07-25,-1.4,0,10.8,9.5,10.4,0,0.1,-47.6,10.4,-17.2,23.1,26.4,26,23.9,24.3,0,-48.3,-49.6,62.8,631.3437313,0
2020-07-25,-2.1,0,9.4,9.6,10.5,0,0.1,-47.6,10.4,-16.5,23.3,26.4,26.4,23.9,24.4,0,-47.6,-49.6,63.2,631.8536293,0
2020-07-25,-1.4,0,2.7,9.8,10.6,0,0.1,-47.6,10.6,-15.9,23.5,26.4,26.8,24.1,24.6,0,-47.6,-49,63.3,632.3035393,0
2020-07-25,-1.4,0,-1.7,10,10.7,0,0,-46.9,10.7,-15.2,23.8,26.4,27.2,24.2,24.7,0,-46.9,-48.3,63.3,632.8134373,0
2020-07-25,-1.4,0,-1.3,10.1,10.8,0,0,-46.2,10.9,-13.8,24.2,26.4,27.7,24.2,24.9,0,-46.9,-48.3,62.9,633.3233353,0
2020-07-25,-1.4,0,-4.5,10.3,11,0,0,-46.2,11,-13.1,24.5,26.4,28,24.3,25.1,0,-46.2,-47.6,60.8,633.7732454,0
2020-07-25,-0.7,0,4.3,10.4,11.1,0,0,-45.5,11.2,-13.1,24.7,26.4,28.4,24.5,25.3,0,-46.2,-46.9,59.8,634.7030594,0
2020-07-25,-0.7,0,9.3,10.4,11.3,0,0,-45.5,11.3,-11.7,25,26.6,28.6,24.6,25.4,0,-46.2,-46.9,60.5,635.1529694,0
2020-07-25,-0.7,0,11.7,10.3,11.4,0,0.1,-45.5,11.4,-11,25.3,27,28.5,24.8,25.6,0,-46.2,-46.9,62,635.6628674,0
2020-07-25,-0.7,0,10.5,10.4,11.5,0,0.1,-45.5,11.4,-11,25.3,27,28.4,24.9,25.7,0,-46.2,-46.9,63.5,636.1427714,0
2020-07-25,-0.7,0,6.9,10.4,11.5,0,0.1,-44.8,11.4,-11,25.3,27,28.2,25,25.8,0,-46.2,-46.9,63,636.5926815,0
2020-07-25,-0.7,0,3.8,10.3,11.6,0,0.1,-44.8,11.4,-10.3,25.4,27,27.9,25.1,25.9,0,-46.2,-46.9,62,637.0425915,0
2020-07-25,-0.7,0,1.3,10.2,11.6,0,0.1,-44.8,11.4,-10.3,25.4,27,27.7,25.2,26,0,-46.2,-46.9,61.3,637.4925015,0
2020-07-25,-1.4,0,-2.7,10.2,11.5,0,0.2,-45.5,11.4,-11,25.2,27.5,27.3,25.2,26,0,-46.2,-47.6,60.4,638.0023995,0
2020-07-26,-1.4,0,7.1,10.1,11.5,0,0.1,-45.5,11.4,-11.7,24.9,27.5,27.2,25.3,26,0,-46.2,-47.6,59.8,639.0521896,0
2020-07-26,-1.4,0,10.1,10.1,11.5,0,0.1,-45.5,11.3,-12.4,24.6,27.5,27.1,25.3,26,0,-46.2,-47.6,60.5,639.5920816,0
2020-07-26,-0.7,0,4.5,9.9,11.4,0,0.1,-45.5,11.3,-13.1,24.4,27.6,26.9,25.3,26,0,-46.9,-47.6,62.3,640.1019796,0
2020-07-26,-1.4,0,-4.6,9.8,11.3,0,0.2,-45.5,11.1,-14.5,24,27.6,26.3,25.2,25.8,0,-46.9,-48.3,62.8,640.6718656,0
2020-07-26,-2.1,0,9.8,9.7,11.2,0,0.2,-46.2,11,-15.2,23.7,27.5,26.2,25.1,25.8,0,-46.9,-49,63.5,641.7816437,0
2020-07-26,-2.1,0,0.6,9.6,11.1,0,0.2,-46.2,10.9,-15.9,23.5,27.5,26.1,25,25.7,0,-46.9,-49,63.1,642.3515297,0
2020-07-26,-2.1,0,1,9.5,10.9,0,0.1,-46.2,10.8,-16.5,23.2,27.5,25.9,24.9,25.7,0,-47.6,-49.6,61.8,643.4613077,0
2020-07-26,-2.1,0,8.8,9.4,10.9,0,0.2,-46.9,10.7,-16.5,23.2,27.5,25.9,24.8,25.6,0,-47.6,-49.6,60.4,644.0011998,0
2020-07-26,-2.1,0,-0.3,9.5,10.8,0,0.2,-46.9,10.6,-16.5,23.1,27.5,25.8,24.7,25.4,0,-47.6,-49.6,59.9,644.5110978,0
2020-07-26,-2.1,0,7.3,9.5,10.7,0,0.2,-46.9,10.6,-16.5,23.2,27.5,26,24.7,25.4,0,-47.6,-49.6,59.8,645.5908818,0
2020-07-26,-2.1,0,9.1,9.6,10.7,0,0.2,-46.9,10.6,-16.5,23.3,27.4,26.1,24.7,25.4,0,-47.6,-49.6,60.7,646.1007798,0
2020-07-26,-2.1,0,3.3,9.7,10.7,0,0.1,-46.9,10.7,-16.5,23.4,27.4,26.2,24.6,25.4,0,-47.6,-49.6,62.3,646.6106779,0
2020-07-26,-2.1,0,-2.1,9.7,10.8,0,0.1,-46.9,10.7,-16.5,23.4,27.4,26.2,24.6,25.4,0,-47.6,-49.6,62.9,647.1205759,0
2020-07-26,-2.1,0,6.7,9.8,10.8,0,0.1,-46.2,10.8,-15.9,23.5,27.4,26.3,24.6,25.3,0,-47.6,-49.6,63.3,648.1703659,0
2020-07-26,-2.1,0,10.6,9.8,10.8,0,0.1,-46.2,10.7,-15.9,23.5,27.4,26.2,24.6,25.3,0,-47.6,-49.6,63.4,648.7102579,0
2020-07-26,-2.1,0,8.5,9.8,10.9,0,0.1,-46.2,10.8,-16.5,23.4,27.4,26,24.6,25.3,0,-47.6,-49.6,62.4,649.220156,0
2020-07-26,-2.1,0,1.8,9.8,10.8,0,0.1,-46.2,10.8,-15.9,23.5,27.4,25.7,24.6,25.3,0,-47.6,-49.6,61.7,649.70006,0
2020-07-26,-2.1,0,-1.2,9.8,10.9,0,0.1,-46.2,10.8,-15.9,23.5,27.4,25.7,24.6,25.2,0,-47.6,-49.6,60.4,650.239952,0
2020-07-26,-2.1,0,-0.2,9.8,10.9,0,0.1,-46.2,10.9,-15.9,23.5,27,25.8,24.5,25.1,0,-47.6,-49.6,59.9,651.2897421,0
2020-07-26,-1.4,0,9.5,9.8,10.9,0,0.1,-46.2,10.8,-15.9,23.4,26.9,25.8,24.5,25.1,0,-47.6,-49,59.8,651.7996401,0
2020-07-26,-1.4,0,9.8,9.7,10.9,0,0.1,-46.2,10.8,-15.9,23.5,26.9,25.7,24.4,25.1,0,-47.6,-49,60.5,652.3395321,0
2020-07-26,-1.4,0,5.9,9.6,10.9,0,0.1,-46.2,10.7,-15.9,23.4,26.9,25.6,24.4,25,0,-47.6,-49,61.2,652.8494301,0
2020-07-26,-2.1,0,-2.5,9.5,10.9,0,0.2,-46.9,10.7,-15.9,23.4,26.9,25.6,24.4,25,0,-47.6,-49.6,62.6,653.3293341,0
2020-07-26,-2.1,0,5,9.4,10.8,0,0.2,-46.9,10.6,-16.5,23.3,26.9,25.7,24.3,24.9,0,-47.6,-49.6,63.3,654.3791242,0
2020-07-27,-2.1,0,9.8,9.4,10.7,0,0.2,-46.9,10.6,-16.5,23.3,26.9,25.3,24.3,24.9,0,-47.6,-49.6,63.2,654.9490102,0
2020-07-27,-1.4,0,7.6,9.3,10.7,0,0.1,-46.9,10.6,-16.5,23.2,26.9,25.4,24.3,24.8,0,-48.3,-49.6,63.3,655.4889022,0
2020-07-27,-1.4,0,-1.2,9.3,10.6,0,0.2,-47.6,10.4,-16.5,23.2,26.9,25.7,24.3,24.8,0,-48.3,-49.6,61.7,655.9988002,0
2020-07-27,-1.4,0,-1.1,9.3,10.6,0,0.2,-47.6,10.4,-16.5,23.2,26.9,25.6,24.2,24.7,0,-48.3,-49.6,60.1,657.0185963,0
2020-07-27,-1.4,0,9.1,9.3,10.4,0,0.1,-47.6,10.4,-16.5,23.1,26.9,25.4,24.2,24.7,0,-48.3,-49.6,60,657.5584883,0
2020-07-27,-1.4,0,7.7,9.2,10.4,0,0.1,-47.6,10.4,-16.5,23.1,26.9,25.4,24.2,24.6,0,-48.3,-49.6,61,658.0683863,0
2020-07-27,-1.4,0,-0.2,9.2,10.4,0,0.1,-47.6,10.3,-17.2,22.9,26.9,25.4,24.2,24.6,0,-48.3,-49.6,61.3,658.6082783,0
2020-07-27,-1.4,0,-4,9.2,10.4,0,0.1,-47.6,10.3,-17.2,23,26.4,25.3,24.1,24.5,0,-48.3,-49.6,62.3,659.1481704,0
2020-07-27,-1.4,0,7.8,9.3,10.4,0,0.1,-47.6,10.3,-17.2,23.1,26.4,25.4,24.1,24.5,0,-48.3,-49.6,62.3,660.1979604,0
2020-07-27,-1.4,0,9.6,9.4,10.4,0,0.1,-47.6,10.3,-16.5,23.3,26.4,25.7,24.1,24.6,0,-48.3,-49.6,62.5,660.7378524,0
2020-07-27,-1.4,0,8.5,9.5,10.4,0,0.1,-47.6,10.4,-15.9,23.6,26.4,26.3,24.2,24.6,0,-48.3,-49.6,63,661.2477504,0
2020-07-27,-2.1,0,7.8,9.7,10.6,0,0.1,-47.6,10.6,-14.5,23.9,26.4,26.8,24.2,24.7,0,-47.6,-49.6,63.5,661.7276545,0
2020-07-27,-1.4,0,10.2,9.9,10.7,0,0,-46.9,10.7,-13.1,24.7,26.4,27.6,24.3,24.8,0,-46.9,-48.3,62.4,662.2375525,0
2020-07-27,-1.4,0,9.3,10.3,10.8,0.2,0,-46.2,10.9,-11.7,25.2,26.4,28.2,24.5,25,0,-46.9,-48.3,61,662.6574685,0
2020-07-27,-0.7,0,-4.7,10.5,11.1,0.3,0,-46.2,11.2,-10.3,25.4,26.4,28.6,24.6,25.2,0,-46.2,-46.9,59.8,662.8374325,0
2020-07-27,-2.1,0,-0.8,10.8,11.3,0.3,0,-44.8,11.4,-9.7,25.7,26.4,29,24.8,25.4,0,-45.5,-46.9,61.6,663.1073785,0
2020-07-27,-1.4,0,1.2,11,11.5,0.3,0,-44.8,11.7,-8.3,26,27,29.3,25,25.6,0,-44.8,-46.2,62,663.4973005,0
